"time_on_site","age","area_income","daily_internet_usage","gender","country","timestamp","clicked","gender_category","internet_sqrt","website_sqrt","income_sqrd","age_log","prob","prob1","prob_hit","pred"
72.94,31,74159.69,190.84,0,"Venezuela","29-4-2016 13:38",0,"Female",13.8144851514633,8.54049178911847,5499.6596208961,3.43398720448515,0.0188266152564133,0.0225261005848317,0.0188266152564133,0
53.63,54,50333.72,126.29,1,"Liberia","8-1-2016 18:13",1,"Male",11.2378823627942,7.32325064435187,2533.4833690384,3.98898404656427,0.999991134878254,0.999062642243366,0.999991134878254,1
52.35,25,33293.78,147.61,1,"Mali","5-6-2016 7:54",1,"Male",12.149485585818,7.23532998556389,1108.4757866884,3.2188758248682,0.999380333081408,0.987583679043917,0.999380333081408,1
52.84,51,38641.2,121.57,1,"Bosnia and Herzegovina","29-6-2016 10:50",1,"Male",11.0258786497948,7.2691127381545,1493.14233744,3.93182563272433,0.999998116904608,0.999652500585967,0.999998116904608,1
51.58,33,49822.78,115.91,0,"Brunei Darussalam","24-4-2016 13:46",1,"Female",10.7661506584294,7.18192174839019,2482.3094069284,3.49650756146648,0.999969002352784,0.990773088673047,0.999969002352784,1
42.32,29,63891.29,187.09,1,"South Georgia and the South Sandwich Islands","14-2-2016 04:14",1,"Male",13.6780846612382,6.50538238691624,4082.0969378641,3.36729582998647,0.98503847870375,0.989826137628623,0.98503847870375,1
55.04,42,43881.73,106.96,1,"Czech Republic","15-6-2016 05:43",1,"Male",10.3421467790783,7.41889479639656,1925.6062277929,3.73766961828337,0.99999477377067,0.997101706369753,0.99999477377067,1
68.58,41,13996.5,171.54,1,"El Salvador","6-7-2016 12:04",1,"Male",13.0973279717658,8.28130424510536,195.90201225,3.71357206670431,0.998272178845575,0.989405293595681,0.998272178845575,1
85.54,27,48761.14,175.43,1,"Tokelau","31-3-2016 13:54",0,"Male",13.2449990562476,9.24878370381749,2377.6487740996,3.29583686600433,0.0732579428013736,0.0247401143411708,0.0732579428013736,0
71.14,30,69758.31,224.82,0,"France","21-6-2016 00:52",0,"Female",14.9939987995198,8.43445315358382,4866.2218140561,3.40119738166216,0.0060002767591414,0.0523569592029588,0.0060002767591414,0
64.38,19,52530.1,180.47,1,"Gabon","27-5-2016 05:23",0,"Male",13.4339123117579,8.023714850367,2759.41140601,2.94443897916644,0.198744093303713,0.142482229823315,0.198744093303713,0
88.85,40,58363.12,213.96,0,"Bulgaria","17-1-2016 18:45",0,"Female",14.6273716025812,9.42602779541839,3406.2537761344,3.68887945411394,0.0154790012839653,0.0412712471158143,0.0154790012839653,0
66.79,60,60575.99,198.3,1,"Burkina Faso","7-4-2016 20:34",1,"Male",14.0819032804518,8.17251491280377,3669.4505644801,4.0943445622221,0.944341522598023,0.965906245063693,0.944341522598023,1
32.6,45,48206.04,185.47,0,"Mayotte","2-5-2016 18:37",1,"Female",13.618737092697,5.70964096944808,2323.8222924816,3.80666248977032,0.999995517831218,0.999992833971602,0.999995517831218,1
43.88,54,31523.09,166.85,1,"Somalia","4-6-2016 17:24",1,"Male",12.9170430052702,6.62419806467168,993.7052031481,3.98898404656427,0.999997604288017,0.99998515185114,0.999997604288017,1
56.46,26,66187.58,151.63,0,"Albania","7-4-2016 18:52",1,"Female",12.313813381727,7.51398695766768,4380.7957462564,3.25809653802148,0.928912348801992,0.514175529194585,0.928912348801992,1
72.18,30,69438.04,225.02,0,"Bolivia","10-6-2016 22:21",0,"Female",15.0006666518525,8.49588135510378,4821.6413990416,3.40119738166216,0.00510741512631971,0.0445989227324131,0.00510741512631971,0
52.67,44,14775.5,191.26,0,"Jersey","19-5-2016 06:37",1,"Female",13.8296782319763,7.25741000633146,218.31540025,3.78418963391826,0.999906634235502,0.999804341275931,0.999906634235502,1
80.55,35,68016.9,219.91,0,"British Virgin Islands","28-3-2016 23:01",0,"Female",14.8293627644616,8.97496518099095,4626.29868561,3.55534806148941,0.00457917128119287,0.0252720015252678,0.00457917128119287,0
67.85,41,78520.99,202.7,1,"Saint Helena","21-1-2016 22:51",1,"Male",14.2372750201715,8.23711114408444,6165.5458705801,3.71357206670431,0.0387848608795234,0.141241360686795,0.0387848608795234,0
75.55,36,31998.72,123.71,1,"Bosnia and Herzegovina","12-3-2016 6:05",1,"Male",11.122499719038,8.69195029898354,1023.9180816384,3.58351893845611,0.998734991062086,0.807176959883095,0.998734991062086,1
80.46,29,56909.3,230.78,0,"India","4-6-2016 9:13",0,"Female",15.1914449608982,8.96994983263563,3238.66842649,3.36729582998647,0.00453638066100502,0.0386915925405429,0.00453638066100502,0
82.69,29,61161.29,167.41,1,"Georgia","24-5-2016 10:16",0,"Male",12.9387016350173,9.09340420304739,3740.7033944641,3.36729582998647,0.0588351361102407,0.0148417820643437,0.0588351361102407,0
35.21,39,52340.1,154,1,"United States Minor Outlying Islands","25-3-2016 06:36",1,"Male",12.4096736459909,5.93380147965872,2739.48606801,3.66356164612965,0.999993509053014,0.999943059118442,0.999993509053014,1
36.37,40,47338.94,144.53,1,"Kiribati","22-4-2016 00:28",1,"Male",12.0220630509077,6.03075451332584,2240.9752403236,3.68887945411394,0.999997979501919,0.999959736078965,0.999997979501919,1
74.07,22,50950.24,165.43,1,"Ghana","22-3-2016 04:13",0,"Male",12.861959415268,8.60639297266863,2595.9269560576,3.09104245335832,0.22820592696303,0.0558683336051514,0.22820592696303,0
59.96,33,77143.61,197.66,0,"Samoa","14-1-2016 08:27",1,"Female",14.0591607146373,7.74338427304238,5951.1365638321,3.49650756146648,0.129990266973623,0.252874256792961,0.129990266973623,0
85.62,29,57032.36,195.68,0,"Iran","14-4-2016 21:37",0,"Female",13.9885667600366,9.25310758610317,3252.6900871696,3.36729582998647,0.0148289799738171,0.0143654211089067,0.0148289799738171,0
40.88,33,48554.45,136.18,1,"Costa Rica","31-5-2016 17:50",1,"Male",11.669618674147,6.39374694525831,2357.5346148025,3.49650756146648,0.999986209839399,0.999498377467543,0.999986209839399,1
36.98,31,39552.49,167.87,1,"Northern Mariana Islands","17-3-2016 06:25",1,"Male",12.95646556743,6.08111831820431,1564.3994652001,3.43398720448515,0.999974092137288,0.999899304108258,0.999974092137288,1
35.49,47,36884.23,170.04,0,"Liechtenstein","13-4-2016 07:07",1,"Female",13.0399386501624,5.95734840344259,1360.4464226929,3.85014760171006,0.999999190535341,0.999995315228271,0.999999190535341,1
56.56,26,68783.45,204.47,1,"Grenada","3-2-2016 22:11",0,"Male",14.2993006822012,7.52063827078527,4731.1629939025,3.25809653802148,0.134536701248849,0.413829297356936,0.134536701248849,0
36.62,32,51119.93,162.44,1,"Poland","2-2-2016 19:59",1,"Male",12.7451951730839,6.05144610816291,2613.2472432049,3.46573590279973,0.999949341408734,0.999763714350142,0.999949341408734,1
49.35,49,44304.13,119.86,0,"Kenya","7-4-2016 20:38",1,"Female",10.948059188733,7.02495551587339,1962.8559350569,3.89182029811063,0.999998853049093,0.999691754716287,0.999998853049093,1
75.64,29,69718.19,204.82,1,"Iran","15-3-2016 19:35",0,"Male",14.3115338101826,8.69712596206356,4860.6260168761,3.36729582998647,0.00473656763596035,0.0177379407072765,0.00473656763596035,0
79.22,27,63429.18,198.79,1,"Belgium","11-3-2016 12:39",0,"Male",14.0992907623043,8.90056178002265,4023.2608754724,3.29583686600433,0.00659137496435177,0.0142718832128393,0.00659137496435177,0
77.05,34,65756.36,236.08,0,"Namibia","17-5-2016 18:06",0,"Female",15.3648950533351,8.77781293945138,4323.8988804496,3.52636052461616,0.00418666979527037,0.057625462423367,0.00418666979527037,0
66.83,46,77871.75,196.17,1,"Cyprus","28-2-2016 23:10",0,"Male",14.0060701126333,8.17496177361093,6064.0094480625,3.8286413964891,0.148477620368967,0.308119627840188,0.148477620368967,0
76.2,24,47258.59,228.81,1,"Japan","2-3-2016 6:35",0,"Male",15.1264668710178,8.72926113711808,2233.3743287881,3.17805383034795,0.00888417621567226,0.0860223475858245,0.00888417621567226,0
56.64,29,55984.89,123.24,1,"Zimbabwe","27-2-2016 08:52",1,"Male",11.1013512691023,7.52595508889071,3134.3079083121,3.36729582998647,0.998648815152612,0.88113459861528,0.998648815152612,1
53.33,34,44275.13,111.63,1,"Andorra","14-3-2016 04:34",1,"Male",10.5655099261702,7.30273921210391,1960.2871365169,3.52636052461616,0.999979773989232,0.993243367520828,0.999979773989232,1
50.63,50,25767.16,142.23,0,"Luxembourg","10-3-2016 15:07",1,"Female",11.9260219687874,7.11547609088809,663.9465344656,3.91202300542815,0.999998487873863,0.999908147520458,0.999998487873863,1
41.84,49,37605.11,139.32,0,"Cyprus","1-5-2016 8:27",1,"Female",11.8033893437436,6.46838465151849,1414.1442981121,3.89182029811063,0.999999594743548,0.999976256925477,0.999999594743548,1
53.92,41,25739.09,125.46,1,"Turkey","12-6-2016 11:17",1,"Male",11.2008928215567,7.34302390027433,662.5007540281,3.71357206670431,0.999995642029192,0.999354109486956,0.999995642029192,1
83.89,28,60188.38,180.88,1,"Hong Kong","28-5-2016 12:20",0,"Male",13.4491635427635,9.15914843203231,3622.6410870244,3.3322045101752,0.0183751916431894,0.0109625978223205,0.0183751916431894,0
55.32,43,67682.32,127.65,0,"Netherlands","18-3-2016 09:08",1,"Female",11.2982299498638,7.43774159271482,4580.8964405824,3.76120011569356,0.999442427232704,0.953471851867344,0.999442427232704,1
53.22,44,44307.18,108.85,0,"United States Virgin Islands","26-5-2016 06:03",1,"Female",10.4331203386139,7.29520390393579,1963.1261995524,3.78418963391826,0.999997813840966,0.998508058020234,0.999997813840966,1
43.16,35,25371.52,156.11,1,"Marshall Islands","6-7-2016 3:40",1,"Male",12.4943987450377,6.56962708226274,643.7140271104,3.55534806148941,0.99999148161793,0.999897107317673,0.99999148161793,1
67.51,43,23942.61,127.2,0,"Western Sahara","29-4-2016 14:10",1,"Female",11.2782977438973,8.21644692065859,573.2485736121,3.76120011569356,0.99995661536097,0.99034741597436,0.99995661536097,1
43.16,29,50666.5,143.04,1,"Saint Vincent and the Grenadines","5-3-2016 20:53",1,"Male",11.9599331101808,6.56962708226274,2567.09422225,3.36729582998647,0.999878102721693,0.99752681648996,0.999878102721693,1
79.89,30,50356.06,241.38,1,"United States of America","30-5-2016 08:35",0,"Male",15.5364088514689,8.93812060782355,2535.7327787236,3.40119738166216,0.00562186841774323,0.105377024711568,0.00562186841774323,0
84.25,32,63936.5,170.9,1,"Angola","10-4-2016 6:32",0,"Male",13.0728726758888,9.17877987534291,4087.87603225,3.46573590279973,0.0413593059582528,0.0133184569203264,0.0413593059582528,0
74.18,28,69874.18,203.87,0,"Cayman Islands","20-1-2016 02:31",0,"Female",14.278305221559,8.61278120005379,4882.4010306724,3.3322045101752,0.0076442696470413,0.0190226682666218,0.0076442696470413,0
85.78,34,50038.65,232.78,0,"Swaziland","20-7-2016 21:53",0,"Female",15.257129481,9.26174929481467,2503.8664938225,3.52636052461616,0.0102173131564143,0.0742399280603711,0.0102173131564143,0
80.96,39,67866.95,225,1,"Wallis and Futuna","17-1-2016 04:12",0,"Male",15,8.99777750336159,4605.9229023025,3.66356164612965,0.00425274741113419,0.0437470613561369,0.00425274741113419,0
36.91,48,54645.2,159.69,0,"Zimbabwe","24-2-2016 07:13",1,"Female",12.6368508735365,6.07536007163361,2986.09788304,3.87120101090789,0.999995871693644,0.999963073157948,0.999995871693644,1
54.47,23,46780.09,141.52,0,"Chad","26-3-2016 19:37",1,"Female",11.8962178863704,7.38037939404202,2188.3768204081,3.13549421592915,0.997085037935261,0.90075867074175,0.997085037935261,1
81.98,34,67432.49,212.88,0,"Saint Martin","4-6-2016 9:25",0,"Female",14.5904078078716,9.05428075553216,4547.1407076001,3.52636052461616,0.00499175331521944,0.0177349611264963,0.00499175331521944,0
79.6,39,73392.28,194.23,0,"Rwanda","22-4-2016 07:48",0,"Female",13.9366423502937,8.92188320927819,5386.4267635984,3.66356164612965,0.0197499230426986,0.0249405739516565,0.0197499230426986,0
57.51,38,47682.28,105.71,0,"Moldova","31-3-2016 08:53",1,"Female",10.2815368501017,7.58353479585872,2273.5998259984,3.63758615972639,0.999983869363053,0.986625698685844,0.999983869363053,1
82.3,31,56735.83,232.21,0,"Gabon","16-4-2016 08:36",0,"Female",15.2384382401872,9.07193474403338,3218.9544057889,3.43398720448515,0.00456464484729273,0.0404811853232824,0.00456464484729273,0
73.21,30,51013.37,252.6,1,"Denmark","12-5-2016 20:57",1,"Male",15.8933948544671,8.55628424025289,2602.3639187569,3.40119738166216,0.00979223938129443,0.296883600021543,0.00979223938129443,0
79.09,32,69481.85,209.72,1,"Svalbard & Jan Mayen Islands","7-5-2016 21:32",0,"Male",14.481712605904,8.89325587172662,4827.7274794225,3.46573590279973,0.00343901814244736,0.0162763297525659,0.00343901814244736,0
68.47,28,67033.34,226.64,0,"Poland","25-6-2016 00:33",0,"Female",15.054567413247,8.2746601138657,4493.4686715556,3.3322045101752,0.00970540449081087,0.0890872758995692,0.00970540449081087,0
83.69,36,68717,192.57,0,"Fiji","23-3-2016 05:27",0,"Female",13.8769593211193,9.14822387133153,4722.026089,3.58351893845611,0.0147833016281584,0.0146895227173795,0.0147833016281584,0
83.48,31,59340.99,222.72,1,"Philippines","4-3-2016 13:47",0,"Male",14.9238064849421,9.13673902440034,3521.3530941801,3.43398720448515,0.00300269299034451,0.0235744033146863,0.00300269299034451,0
43.49,45,47968.32,124.67,0,"Vietnam","14-6-2016 12:08",1,"Female",11.1655720856569,6.59469483751902,2300.9597236224,3.80666248977032,0.999998964528622,0.999840568428399,0.999998964528622,1
66.69,35,48758.92,108.27,0,"Jersey","11-5-2016 19:13",1,"Female",10.4052871176148,8.16639455328972,2377.4322795664,3.55534806148941,0.99972734189137,0.839224228508479,0.99972734189137,1
48.46,49,61230.03,132.38,1,"Indonesia","21-1-2016 23:33",1,"Male",11.5056507855923,6.96132171358285,3749.1165738009,3.89182029811063,0.999963355827613,0.998281905321152,0.999963355827613,1
42.51,30,54755.71,144.77,1,"Palestinian Territory","15-1-2016 19:45",1,"Male",12.0320405584423,6.51996932508121,2998.1877776041,3.40119738166216,0.999834202294339,0.997274027674276,0.999834202294339,1
42.83,34,54324.73,132.38,1,"Latvia","23-4-2016 09:42",1,"Male",11.5056507855923,6.54446330878247,2951.1762895729,3.52636052461616,0.999969565786945,0.998629503479705,0.999969565786945,1
41.46,42,52177.4,128.98,1,"Malta","23-5-2016 08:06",1,"Male",11.3569362065656,6.4389440128021,2722.48107076,3.73766961828337,0.999996679992299,0.999783120706588,0.999996679992299,1
45.99,33,51163.14,124.61,1,"Afghanistan","27-2-2016 15:04",1,"Male",11.1628849317728,6.78159273327439,2617.6668946596,3.49650756146648,0.999971413532138,0.997384213882761,0.999971413532138,1
68.72,27,66861.67,225.97,0,"Austria","23-2-2016 17:37",0,"Female",15.0322985601005,8.28975271042508,4470.4829151889,3.29583686600433,0.0079233541795379,0.0715168536232821,0.0079233541795379,0
63.11,34,63107.88,254.94,1,"Micronesia","17-3-2016 22:59",0,"Male",15.9668406392749,7.94418025978766,3982.6045180944,3.52636052461616,0.0244373101595829,0.627770778280204,0.0244373101595829,0
49.21,46,49206.4,115.6,0,"Mexico","28-2-2016 03:34",1,"Female",10.7517440445725,7.01498396291823,2421.26980096,3.8286413964891,0.999997932722406,0.999293802459685,0.999997932722406,1
55.77,49,55942.04,117.33,1,"Chile","15-3-2016 14:33",1,"Male",10.8318973407248,7.46793144049944,3129.5118393616,3.89182029811063,0.999972874772442,0.994775569180778,0.999972874772442,1
44.13,40,33601.84,128.48,1,"Cuba","3-3-2016 20:20",1,"Male",11.3349018522438,6.64304147209695,1129.0836513856,3.68887945411394,0.999998891641293,0.999895561860005,0.999998891641293,1
57.82,46,48867.36,107.56,1,"Belarus","6-4-2016 14:16",1,"Male",10.3711137299713,7.60394634384015,2388.0188733696,3.8286413964891,0.99998935622489,0.994568147076418,0.99998935622489,1
72.46,40,56683.32,113.53,0,"Malawi","1-5-2016 9:23",1,"Female",10.6550457530693,8.51234397801217,3212.9987662224,3.68887945411394,0.998234191427091,0.572823121743498,0.998234191427091,1
61.88,45,38260.89,108.18,0,"Afghanistan","30-5-2016 08:02",1,"Female",10.4009614940158,7.86638417571885,1463.8957035921,3.80666248977032,0.999993498304519,0.994299098585498,0.999993498304519,1
78.24,23,54106.21,199.29,0,"Luxembourg","4-4-2016 11:39",0,"Female",14.1170110150839,8.84533775499839,2927.4819605641,3.13549421592915,0.0169805151482744,0.0224184252542995,0.0169805151482744,0
74.61,38,71055.22,231.28,1,"South Africa","6-4-2016 23:10",0,"Male",15.2078926876803,8.63770802933278,5048.8442892484,3.63758615972639,0.00475333752234068,0.0798226631364162,0.00475333752234068,0
89.18,37,46403.18,224.01,1,"Nepal","26-4-2016 21:45",0,"Male",14.9669636199197,9.44351629426243,2153.2551141124,3.61091791264422,0.016712950793504,0.0915744003821521,0.016712950793504,0
44.16,42,61690.93,133.42,1,"Spain","25-5-2016 00:34",1,"Male",11.5507575509141,6.64529909033446,3805.7708442649,3.73766961828337,0.999962055723233,0.998539698667746,0.999962055723233,1
55.74,37,26130.93,124.34,1,"Hong Kong","11-2-2016 16:45",1,"Male",11.1507847257491,7.46592258197204,682.8255026649,3.61091791264422,0.99998837741795,0.99815556900846,0.99998837741795,1
88.82,36,58638.75,169.1,0,"Slovakia (Slovak Republic)","30-1-2016 00:05",0,"Female",13.0038455850568,9.42443632266673,3438.5030015625,3.58351893845611,0.129017373622092,0.0222111278571911,0.129017373622092,0
70.39,32,47357.39,261.52,1,"Cayman Islands","12-7-2016 10:56",0,"Male",16.1715800093868,8.38987485007971,2242.7223876121,3.46573590279973,0.0241693833422934,0.620296177735072,0.0241693833422934,0
59.05,52,50086.17,118.45,1,"Uganda","23-4-2016 03:46",1,"Male",10.8834737101718,7.68439978137525,2508.6244252689,3.95124371858143,0.999980671920586,0.995946194717372,0.999980671920586,1
78.58,33,51772.58,250.11,1,"Vanuatu","16-4-2016 10:36",0,"Male",15.8148664237166,8.86453608487212,2680.4000398564,3.49650756146648,0.00650043451354749,0.184717425985204,0.00650043451354749,0
35.11,35,47638.3,158.03,1,"Anguilla","11-3-2016 13:07",1,"Male",12.5709983692625,5.92536918681022,2269.40762689,3.55534806148941,0.999991029148354,0.999938019081037,0.999991029148354,1
60.39,45,38987.42,108.25,1,"Switzerland","2-3-2016 15:39",1,"Male",10.4043260233424,7.77110030819317,1520.0189182564,3.80666248977032,0.99999254113711,0.99566636517291,0.99999254113711,1
81.56,26,51363.16,213.7,1,"Zimbabwe","13-7-2016 21:31",0,"Male",14.6184814532837,9.03105752390051,2638.1742051856,3.25809653802148,0.00780579148837112,0.0320787879257636,0.00780579148837112,0
75.03,34,35764.49,255.57,0,"Uruguay","29-5-2016 18:12",1,"Female",15.9865568525558,8.66198591548151,1279.0987449601,3.52636052461616,0.0917451968348278,0.716888303521796,0.0917451968348278,0
50.87,24,62939.5,190.41,0,"Liberia","10-5-2016 17:13",1,"Female",13.7989130006678,7.13232080041272,3961.38066025,3.17805383034795,0.773406373383882,0.801961494105,0.773406373383882,1
82.8,30,58776.67,223.2,1,"Egypt","7-5-2016 8:39",0,"Male",14.9398795175865,9.09945053286186,3454.6969362889,3.40119738166216,0.00294626509977534,0.0239114152143314,0.00294626509977534,0
78.51,25,59106.12,205.71,1,"Greece","17-1-2016 13:27",0,"Male",14.3425939076584,8.86058688801143,3493.5334214544,3.2188758248682,0.00598943375398642,0.0186579320750074,0.00598943375398642,0
37.65,51,50457.01,161.29,1,"Bahrain","9-3-2016 6:22",1,"Male",12.7,6.13595958265698,2545.9098581401,3.93182563272433,0.999996748025479,0.999980053136694,0.999996748025479,1
83.17,43,54251.78,244.4,1,"Sri Lanka","5-4-2016 18:02",0,"Male",15.6332977966902,9.11975876873944,2943.2556331684,3.76120011569356,0.0137267643018963,0.242187549504519,0.0137267643018963,0
91.37,45,51920.49,182.65,1,"Kazakhstan","1-4-2016 7:37",1,"Male",13.514806694881,9.55876561068426,2695.7372818401,3.80666248977032,0.207483661388918,0.103456244004885,0.207483661388918,0
68.25,29,70324.8,220.08,0,"Greenland","15-2-2016 16:18",0,"Female",14.8350935285222,8.26135582092915,4945.57749504,3.36729582998647,0.0104596541807926,0.0713029001258926,0.0104596541807926,0
81.32,25,52416.18,165.65,0,"Moldova","8-3-2016 5:12",0,"Female",12.8705089254466,9.0177602540764,2747.4559257924,3.2188758248682,0.161079500441849,0.0239881583731706,0.161079500441849,0
76.64,39,66217.31,241.5,1,"Poland","9-2-2016 23:38",0,"Male",15.5402702679201,8.75442745129572,4384.7321436361,3.66356164612965,0.00484562903574732,0.120896711698919,0.00484562903574732,0
74.06,50,60938.73,246.29,1,"Anguilla","17-6-2016 09:38",0,"Male",15.6936292806986,8.60581198958007,3713.5288140129,3.91202300542815,0.0622712608258624,0.670344243637622,0.0622712608258624,0
39.53,33,40243.82,142.21,1,"Central African Republic","1-6-2016 12:27",1,"Male",11.9251834367443,6.28728876384726,1619.5650481924,3.49650756146648,0.999994081618584,0.999845722287393,0.999994081618584,1
86.58,32,60151.77,195.93,1,"Mexico","26-2-2016 23:44",0,"Male",13.9974997767458,9.30483745156249,3618.2354341329,3.46573590279973,0.00964056664042175,0.0142111576487015,0.00964056664042175,0
90.75,40,45945.88,216.5,0,"Togo","11-3-2016 9:58",0,"Female",14.7139389695622,9.52627944162882,2111.0238889744,3.68887945411394,0.0481500176087228,0.110089505714393,0.0481500176087228,0
67.71,25,63430.33,225.76,1,"Armenia","28-4-2016 02:55",0,"Male",15.0253119767944,8.22860863086828,4023.4067639089,3.2188758248682,0.00746090427046385,0.0905988622997503,0.00746090427046385,0
82.41,36,65882.81,222.08,0,"Nicaragua","12-4-2016 4:22",0,"Female",14.9023488081577,9.07799537342909,4340.5446534961,3.58351893845611,0.0048647354124859,0.0281287122594596,0.0048647354124859,0
45.82,27,64410.8,171.24,1,"Eritrea","10-2-2016 20:43",1,"Male",13.0858702423645,6.76904720030818,4148.75115664,3.29583686600433,0.978971439575275,0.959298373608909,0.978971439575275,1
76.79,27,55677.12,235.94,0,"Canada","1-5-2016 23:21",0,"Female",15.3603385379359,8.76299035717831,3099.9416914944,3.29583686600433,0.00517777405260436,0.0604287419048595,0.00517777405260436,0
70.05,33,75560.65,203.44,0,"Croatia","24-3-2016 17:48",0,"Female",14.2632394637403,8.36958780347037,5709.4118284225,3.49650756146648,0.0167740424224081,0.0459619569859273,0.0167740424224081,0
72.19,32,61067.58,250.32,1,"Switzerland","22-4-2016 19:45",0,"Male",15.8215043532529,8.49646985518103,3729.2493270564,3.46573590279973,0.00479578728592277,0.181841712656555,0.00479578728592277,0
77.35,34,72330.57,167.26,0,"Yemen","9-3-2016 12:10",0,"Female",12.9329037729351,8.794884877018,5231.7113565249,3.52636052461616,0.0901931668634948,0.0209814942073086,0.0901931668634948,0
40.34,29,32549.95,173.75,0,"Tokelau","30-3-2016 05:29",1,"Female",13.1814263264641,6.35137780328017,1059.4992450025,3.36729582998647,0.999947933879712,0.999777854496608,0.999947933879712,1
67.39,44,51257.26,107.19,0,"Armenia","24-1-2016 13:41",1,"Female",10.3532603560424,8.20914124619622,2627.3067027076,3.78418963391826,0.999903079835122,0.927832890641286,0.999903079835122,1
68.68,34,77220.42,187.03,1,"Equatorial Guinea","15-7-2016 09:42",0,"Male",13.6758911958234,8.28733974204027,5962.9932649764,3.52636052461616,0.0370497569045224,0.0549135664517276,0.0370497569045224,0
81.75,43,52520.75,249.45,0,"Barbados","7-6-2016 5:41",0,"Female",15.7939861972841,9.04157066001256,2758.4291805625,3.76120011569356,0.0245422919516407,0.340006206327253,0.0245422919516407,0
66.03,22,59422.47,217.37,0,"American Samoa","31-5-2016 23:32",0,"Female",14.7434731322033,8.12588456723328,3531.0299409009,3.09104245335832,0.0216989106769296,0.104587044908425,0.0216989106769296,0
47.74,33,22456.04,154.93,1,"Saint Lucia","14-5-2016 14:49",1,"Male",12.4470880128647,6.90941386804988,504.2737324816,3.49650756146648,0.999970463919594,0.999587283383927,0.999970463919594,1
79.18,31,58443.99,236.96,0,"Algeria","10-1-2016 20:18",0,"Female",15.3935051239151,8.89831444712986,3415.6999671201,3.43398720448515,0.00481489136454167,0.0591742847106004,0.00481489136454167,0
86.81,29,50820.74,199.62,1,"Turkmenistan","21-2-2016 16:57",0,"Male",14.1286942071799,9.31718841711382,2582.7476141476,3.36729582998647,0.014985660977803,0.0235301740745915,0.014985660977803,0
41.53,42,67575.12,158.81,0,"Mayotte","23-5-2016 00:32",1,"Female",12.6019839707881,6.44437739428721,4566.3968430144,3.73766961828337,0.999767549043748,0.998357124101732,0.999767549043748,1
70.92,39,66522.79,249.81,1,"South Africa","21-7-2016 20:30",0,"Male",15.8053788312713,8.42140130857092,4425.2815893841,3.66356164612965,0.00873826444482621,0.299145641726264,0.00873826444482621,0
46.84,45,34903.67,123.22,0,"Macao","15-5-2016 18:44",1,"Female",11.1004504413109,6.84397545290747,1218.2661794689,3.80666248977032,0.999999468227543,0.999881611315725,0.999999468227543,1
44.4,53,43073.78,140.95,1,"France","30-6-2016 00:43",1,"Male",11.872236520555,6.66333249958307,1855.3505234884,3.97029191355212,0.999998590070293,0.999951469195027,0.999998590070293,1
52.17,44,57594.7,115.37,1,"Equatorial Guinea","24-2-2016 06:17",1,"Male",10.7410427799167,7.22288031189774,3317.14946809,3.78418963391826,0.99997516915434,0.99497298779083,0.99997516915434,1
81.45,31,66027.31,205.84,1,"Mali","30-5-2016 21:22",0,"Male",14.3471251475688,9.02496537389479,4359.6056658361,3.43398720448515,0.00421487318084909,0.0141858565898715,0.00421487318084909,0
54.08,36,53012.94,111.02,1,"Mayotte","2-6-2016 4:14",1,"Male",10.5366028680975,7.35391052434009,2810.3718074436,3.58351893845611,0.999952168566731,0.985444646288918,0.999952168566731,1
76.65,31,61117.5,238.43,0,"Pakistan","18-4-2016 07:00",0,"Female",15.4411787114844,8.75499857224432,3735.34880625,3.43398720448515,0.00475383666908645,0.0686377275262542,0.00475383666908645,0
54.39,20,52563.22,171.9,1,"Guadeloupe","29-2-2016 18:06",1,"Male",13.1110640300473,7.37495762699692,2762.8920967684,2.99573227355399,0.843814921360546,0.687961366853404,0.843814921360546,1
37.74,40,65773.49,190.95,0,"Denmark","27-5-2016 12:45",1,"Female",13.8184659061706,6.14328902136307,4326.1519867801,3.68887945411394,0.999252804485519,0.999420448313472,0.999252804485519,1
69.86,25,50506.44,241.36,0,"New Zealand","12-1-2016 21:17",0,"Female",15.5357651887508,8.35822947758674,2550.9004814736,3.2188758248682,0.018399811206522,0.238387529900762,0.018399811206522,0
85.37,36,66262.59,194.56,1,"Netherlands Antilles","27-1-2016 17:08",0,"Male",13.9484766193302,9.23958873543623,4390.7308335081,3.58351893845611,0.0100326750093862,0.0152464704006401,0.0100326750093862,0
80.99,26,35521.88,207.53,1,"Belarus","10-6-2016 3:56",0,"Male",14.4059015684545,8.99944442729661,1261.8039587344,3.25809653802148,0.0698963684637753,0.142206726595289,0.0698963684637753,0
78.84,32,62430.55,235.29,1,"Taiwan","9-4-2016 9:26",0,"Male",15.3391655574871,8.87918915216925,3897.5735733025,3.46573590279973,0.00254008091509757,0.0456746161309018,0.00254008091509757,0
77.36,41,49597.08,115.79,0,"El Salvador","26-2-2016 06:00",1,"Female",10.760576192751,8.79545337091841,2459.8703445264,3.71357206670431,0.998186466234767,0.563581137575148,0.998186466234767,1
55.46,37,42078.89,108.1,0,"Taiwan","21-2-2016 23:07",1,"Female",10.397114984456,7.44714710476435,1770.6329836321,3.61091791264422,0.999992254871906,0.994381234736894,0.999992254871906,1
35.66,45,46197.59,151.72,0,"Peru","29-4-2016 14:08",1,"Female",12.3174672721303,5.97159945073345,2134.2173218081,3.80666248977032,0.999999185357262,0.999985289233692,0.999999185357262,1
